#	#	2.2204460492503128E-16
a	f	-2.497144423396637
a	fː	-0.14181270904442927
a	g	-4.193125522959588
a	gʲ	-0.45672762734227296
a	gː	-0.009562667716290416
a	gːʲ	-0.024097663199810042
a	h	-0.9763323592312603
a	i	-5.033757111533724
a	i̞	-0.08174602651845021
a	j	-1.9838755603876124
a	k	-2.7586149217532734
a	kʲ	-2.00250894944765
a	kː	-2.877696466478981
a	kːʲ	-1.0425858910229657
a	l	-3.1212231587184935
a	lː	-2.3220201727646197
a	m	-3.143184962735772
a	mː	-1.2710118826232035
a	n	-3.7405005915028795
a	nː	-0.5592220967341414
a	o	-5.349856971717554
a	õ	-0.44154281302561726
a	p	-3.240052273286024
a	pː	-1.9256655127404125
a	r	-3.9823136187125003
a	rː	-1.2841503377797052
a	s	-3.6578506568079923
a	sː	-1.1719676001266397
a	t	-3.229906712777551
a	tʲ	-0.2230401964299498
a	tː	-2.7122838590936795
a	tːʲ	-0.04280898274661353
a	u	-4.030320011163787
a	u̞	-0.017355777750928766
a	v	-2.3601449332826183
a	vː	-0.041085403822607364
a	w	-1.6546193732711243
a	x	-0.26728392308419857
a	z	-1.4970435527593875
a	zː	-0.025545903985381493
a	æ	0.2175206288429288
a	ð	-0.6991695325788062
a	ŋ	-0.33002319182373097
a	ɔ	-4.0879533130080095
a	ɕ	-0.010131862786713453
a	ɖ	-0.005113612307650089
a	ə	-0.2894128595344363
a	ɛ	-2.2740466815959457
a	ɟ	-2.4136740201110917E-4
a	ɣ	-0.6921409968952852
a	ɲ	-0.06860561764926107
a	ɲː	-2.1811249728929223
a	ɸ	-1.3765865694652355
a	ʃ	-1.9438891964268292
a	ʃː	-2.1578082627066166
a	ʎ	-0.07253131306174129
a	ʎː	-1.100556578471496
a	ʒ	-0.4028343052347311
a	ʣ	-1.061016769682422
a	ʣː	-2.054558149611878
a	ʤ	-2.6218483864559006
a	ʤː	-1.251280120580276
a	ʦ	-1.239729835539059
a	ʦː	-2.6235350579389998
a	ʧ	-4.161088159805886
a	ʧː	-1.9456835676697355
a	β	-0.2534051052375536
a	θ	-1.0699169618887745
b	#	2.2204460492503128E-16
b	-	-4.797871403084514
b	_	-1.225248002639312
b	a	-3.0486011215487623
b	b	2.5866327542438547
b	bː	1.1029212411054696
b	d	-2.1536750920904724
b	dʲ	-0.14901450013551676
b	dː	-0.02234091268540831
b	dːʲ	-0.0048078625311501425
b	e	-2.002916122067902
b	ḙ	-0.0021105200591525018
b	f	-2.22009955072372
b	fː	-0.22267731240178162
b	g	-3.423804271372822
b	gʲ	-1.4475508178832048
b	gː	-0.00503062896563458
b	gːʲ	-0.03781100767862251
b	h	-0.8865098425184913
b	i	-2.341046713121532
b	i̞	-0.0022524295687824042
b	j	-1.9041077696100799
b	k	-2.7748865805467484
b	kʲ	-1.5440522937372054
b	kː	-2.2399714728490765
b	kːʲ	-1.2573615592702292
b	l	-2.480856828295841
b	lː	-2.292377953381001
b	m	-2.759670063097101
b	mː	-0.6194622599993942
b	n	-2.5409316654583267
b	nː	-1.0105118488716784
b	o	-2.4044203320738133
b	õ	2.2204460492503128E-16
b	p	-2.373238105633801
b	pː	-1.3850782969726048
b	r	-2.9983381986116853
b	rː	-0.7547078379967317
b	s	-2.701493881899572
b	sː	-1.072901929483652
b	t	-2.7865273248364937
b	tʲ	-0.12952737349477397
b	tː	-2.4581411200687873
b	tːʲ	-0.05435055632445892
b	u	-1.6282062641981265
b	u̞	-0.0032799068080949863
b	v	-1.9454417328936968
b	vː	-0.017926582656868913
b	w	-1.199086998135355
b	x	-0.2231380913612867
b	z	-0.927921272937418
b	zː	-0.022343849243570097
b	æ	-0.0010758321811793346
b	ð	-0.6344564950568728
b	ŋ	2.2204460492503128E-16
b	ɔ	-1.1311338807297435
b	ɕ	-0.0018440642408536843
b	ɖ	-0.00464159212109277
b	ə	-0.01021067637321422
b	ɛ	-1.2621527617579025
b	ɟ	-5.262424593942233E-4
b	ɣ	-0.6676092344203634
b	ɲ	-0.06717564978136782
b	ɲː	-2.133302598211201
b	ɸ	-0.49868299613273476
b	ʃ	-1.4339432115205573
b	ʃː	-1.9757564373675107
b	ʎ	-0.01768732565175249
b	ʎː	-1.6989164214964658
b	ʒ	-0.3032236744858322
b	ʣ	-0.9988582988659535
b	ʣː	-1.755071236222428
b	ʤ	-2.00011868339517
b	ʤː	-1.2757174930648754
b	ʦ	-1.5556069928714562
b	ʦː	-2.442757321023641
b	ʧ	-3.5960155890642227
b	ʧː	-1.85894590705087
b	β	2.4402645900514117
b	θ	-1.1717320783919052
bː	#	2.2204460492503128E-16
bː	-	-1.4795743216095687
bː	_	-0.17864800991966348
bː	a	-1.019560709615312
bː	b	1.1108631233370752
bː	bː	4.165980392552501
bː	d	-0.9898835621237969
bː	dʲ	-0.0034846989487123574
bː	dː	-0.00853461417041671
bː	dːʲ	-0.009066639918897453
bː	e	-0.589977559753029
bː	ḙ	-0.004818590584079022
bː	f	-0.45211913194084796
bː	fː	-0.15052297319492924
bː	g	-1.0867953709357794
bː	gʲ	-0.1708941673144026
bː	gː	-0.0013007504639772226
bː	gːʲ	-0.013210491524615932
bː	h	-0.4699923698809856
bː	i	-0.8620408574380568
bː	i̞	2.2204460492503128E-16
bː	j	-1.138083272757132
bː	k	-0.8511366947334381
bː	kʲ	-0.32814002305442924
bː	kː	-1.2029384537830294
bː	kːʲ	-0.5329270694543792
bː	l	-1.721671604735201
bː	lː	-1.399554028260413
bː	m	-0.9014595255169078
bː	mː	-0.12229935386049932
bː	n	-1.8592057035721885
bː	nː	-0.1542372455919307
bː	o	-0.7314013700483194
bː	õ	2.2204460492503128E-16
bː	p	-0.9881223259981625
bː	pː	-0.4821376673525167
bː	r	-1.7969683074049452
bː	rː	-0.2789805717058196
bː	s	-0.8697258809317184
bː	sː	-0.5935367353318504
bː	t	-1.5454372265524456
bː	tʲ	-0.03113505662022476
bː	tː	-1.185845778253967
bː	tːʲ	-0.01826074007820079
bː	u	-0.30929492739831604
bː	u̞	2.2204460492503128E-16
bː	v	-0.5427282119186563
bː	vː	-0.0012707200500353694
bː	w	-0.4995687508031882
bː	x	-0.09900084906898683
bː	z	-0.22456121452611852
bː	zː	-7.646894091372573E-4
bː	æ	2.2204460492503128E-16
bː	ð	-0.2584506145953026
bː	ŋ	2.2204460492503128E-16
bː	ɔ	-0.38868253680259496
bː	ɕ	2.2204460492503128E-16
bː	ɖ	-0.004092000268238663
bː	ə	-0.00223655263769103
bː	ɛ	-0.2589861907248812
bː	ɟ	-5.341352367548977E-4
bː	ɣ	-0.22220406597367726
bː	ɲ	-0.030032404476560488
bː	ɲː	-0.7737755393678404
bː	ɸ	-0.3208265041444213
bː	ʃ	-0.6377510943695152
bː	ʃː	-0.43917199360642917
bː	ʎ	-0.003721616508712876
bː	ʎː	-1.06694351591267
bː	ʒ	-0.22314960093558947
bː	ʣ	-0.4083621967841028
bː	ʣː	-0.5101546846913784
bː	ʤ	-0.19775174661674869
bː	ʤː	-0.44689368062575624
bː	ʦ	-0.5878489103343261
bː	ʦː	-0.8019603950980904
bː	ʧ	-1.114688980010185
bː	ʧː	-0.8438326089714664
bː	β	0.10518184913898049
bː	θ	-0.765865327593585
d	#	2.2204460492503128E-16
d	-	-3.4590488308235616
d	_	-0.5846087404501709
d	a	-2.390402902369339
d	b	-2.1510269823703814
d	bː	-0.9920162578677373
d	d	3.099404850425145
d	dʲ	0.5517224018025229
d	dː	0.435393075735685
d	dːʲ	-0.01754595028096115
d	e	-1.6352121529812909
d	ḙ	-0.007490335395901247
d	f	-1.4895750601828477
d	fː	-0.555145971835752
d	g	-2.270896978236856
d	gʲ	-0.8477122548209245
d	gː	-0.012290854685463839
d	gːʲ	-0.07365988890482567
d	h	-1.22306979017372
d	i	-1.7871045841990594
d	i̞	-8.680322531518363E-4
d	j	-2.1735765503608717
d	k	-2.1493667521892093
d	kʲ	-1.290109775663627
d	kː	-2.852618699949518
d	kːʲ	-1.5721031039249864
d	l	-2.6002331555858884
d	lː	-2.974588365408847
d	m	-2.2531109174611355
d	mː	-0.589599865060395
d	n	-2.550879978653628
d	nː	-1.405638108853597
d	o	-1.9971886560703722
d	õ	2.2204460492503128E-16
d	p	-2.3117885951015698
d	pː	-1.7973626327837493
d	r	-2.8602864655786355
d	rː	-1.2420562559540371
d	s	-2.0086626886569503
d	sː	-1.737426260133343
d	t	-1.0072265661220705
d	tʲ	-0.17674167690602366
d	tː	-3.0602706181964527
d	tːʲ	-0.06635622512320101
d	u	-1.2391745417166034
d	u̞	-9.388066386590047E-4
d	v	-1.7111450396477772
d	vː	-0.024119572149569193
d	w	-1.2704891769332685
d	x	-0.3601876994664664
d	z	-0.9673286439600965
d	zː	-0.020847380203366093
d	æ	-7.015882547511273E-4
d	ð	2.9418096426891642
d	ŋ	-2.4984735296965094E-4
d	ɔ	-1.07757506892241
d	ɕ	-4.77944793109172E-4
d	ɖ	-0.008777765399390873
d	ə	-0.01067289308099453
d	ɛ	-1.2526627420291698
d	ɟ	-0.0012364750354398077
d	ɣ	-0.7981305327243366
d	ɲ	-0.1155892425913358
d	ɲː	-2.436789089216969
d	ɸ	-1.1122087120443516
d	ʃ	-1.6241915263886053
d	ʃː	-1.6295343053076363
d	ʎ	-0.02389569785749655
d	ʎː	-2.415822738102152
d	ʒ	-0.5839606780071378
d	ʣ	-1.3194290918827312
d	ʣː	-1.921357514238083
d	ʤ	-1.6959410913591981
d	ʤː	-1.7377909560258626
d	ʦ	-2.0274767689508484
d	ʦː	-2.5744747549891085
d	ʧ	-3.415174415044505
d	ʧː	-2.594038752213535
d	β	-0.30663253700086024
d	θ	0.10033490246407772
dʲ	#	2.2204460492503128E-16
dʲ	-	-0.8117896690772943
dʲ	_	-0.01841219176162789
dʲ	a	-0.045963292752836636
dʲ	b	-0.16197826643846386
dʲ	bː	-0.00413871984841232
dʲ	d	0.5442678431270019
dʲ	dʲ	0.182990825191489
dʲ	dː	2.2204460492503128E-16
dʲ	dːʲ	2.2204460492503128E-16
dʲ	e	-0.056646496636962286
dʲ	ḙ	2.2204460492503128E-16
dʲ	f	-0.09253835597017496
dʲ	fː	2.2204460492503128E-16
dʲ	g	0.5064276476528562
dʲ	gʲ	1.6676770503621021
dʲ	gː	2.2204460492503128E-16
dʲ	gːʲ	2.2204460492503128E-16
dʲ	h	-0.011119746612609073
dʲ	i	-0.07778931841484156
dʲ	i̞	2.2204460492503128E-16
dʲ	j	-0.0532953456602918
dʲ	k	-0.2250165417020739
dʲ	kʲ	-0.015146584806270678
dʲ	kː	-0.031064366211086276
dʲ	kːʲ	-0.011653688471659306
dʲ	l	-0.08877749696901804
dʲ	lː	-0.02667260588255239
dʲ	m	-0.17659449660261267
dʲ	mː	-0.0013858443283961933
dʲ	n	-0.09423253539793003
dʲ	nː	-0.0028124960355330303
dʲ	o	-0.09449115749837997
dʲ	õ	2.2204460492503128E-16
dʲ	p	-0.2020813911882228
dʲ	pː	-0.004956904915344938
dʲ	r	-0.2700532629652799
dʲ	rː	-0.008953474807976898
dʲ	s	-0.14715866646918832
dʲ	sː	-0.009120925695212783
dʲ	t	-0.14712159287508014
dʲ	tʲ	2.2204460492503128E-16
dʲ	tː	-0.0350208853887484
dʲ	tːʲ	-7.12896747498348E-4
dʲ	u	-0.03667685883519001
dʲ	u̞	2.2204460492503128E-16
dʲ	v	-0.0457723325763223
dʲ	vː	-7.076990526970043E-4
dʲ	w	-0.03412545943425246
dʲ	x	-0.0022635651421700925
dʲ	z	-0.019689647987726978
dʲ	zː	2.2204460492503128E-16
dʲ	æ	2.2204460492503128E-16
dʲ	ð	-0.006185112280255396
dʲ	ŋ	2.2204460492503128E-16
dʲ	ɔ	-0.0033947598785162604
dʲ	ɕ	2.2204460492503128E-16
dʲ	ɖ	2.2204460492503128E-16
dʲ	ə	2.2204460492503128E-16
dʲ	ɛ	-0.023149257712846715
dʲ	ɟ	2.2204460492503128E-16
dʲ	ɣ	-0.014563287106190936
dʲ	ɲ	-5.554105346048143E-4
dʲ	ɲː	-0.028600015710669422
dʲ	ɸ	-0.0067310461039157285
dʲ	ʃ	-0.024504226691301093
dʲ	ʃː	-0.027536982430027012
dʲ	ʎ	-5.512317608894091E-4
dʲ	ʎː	-0.010591638032180646
dʲ	ʒ	-0.0023436352882232453
dʲ	ʣ	-0.009178573476794344
dʲ	ʣː	-0.016607663253757964
dʲ	ʤ	-0.020402689088110514
dʲ	ʤː	-0.00762772659712853
dʲ	ʦ	-0.010729867019546637
dʲ	ʦː	-0.05481851412875037
dʲ	ʧ	-0.13138340136852883
dʲ	ʧː	-0.02556627287215563
dʲ	β	-0.00113294158796859
dʲ	θ	-0.01488858574073911
dː	#	2.2204460492503128E-16
dː	-	-0.3906505872269053
dː	_	-0.0013292701592050662
dː	a	-0.02304860566684563
dː	b	-0.03523280218827801
dː	bː	-0.008236412454670373
dː	d	0.444884952795148
dː	dʲ	2.2204460492503128E-16
dː	dː	0.026581562500267227
dː	dːʲ	-6.32171893355175E-4
dː	e	-0.02407592474493117
dː	ḙ	2.2204460492503128E-16
dː	f	-0.009025305725200912
dː	fː	-0.005523504235941087
dː	g	-0.03919132564597852
dː	gʲ	-6.949313509984865E-4
dː	gː	2.2204460492503128E-16
dː	gːʲ	2.2204460492503128E-16
dː	h	-0.008656720445131558
dː	i	-0.03515391333025196
dː	i̞	2.2204460492503128E-16
dː	j	-0.06318585617531897
dː	k	-0.03492248742490151
dː	kʲ	-0.016021109892676813
dː	kː	-0.06742495509500979
dː	kːʲ	-0.025406095806620715
dː	l	-0.16000430838890167
dː	lː	-0.1209600882085644
dː	m	-0.04273923394338252
dː	mː	-0.0027180334941930484
dː	n	-0.1520872359859186
dː	nː	-0.013935008834460564
dː	o	-0.04203673744868379
dː	õ	2.2204460492503128E-16
dː	p	-0.04131591723826596
dː	pː	-0.026347577215695882
dː	r	-0.14157800837005702
dː	rː	-0.008220514453618991
dː	s	-0.03955512360521308
dː	sː	-0.01936372179408091
dː	t	0.45012806978355524
dː	tʲ	-7.02020649578104E-4
dː	tː	0.40613536851265447
dː	tːʲ	-0.0012671062404179818
dː	u	-0.014987955696466144
dː	u̞	2.2204460492503128E-16
dː	v	-0.016923301708506543
dː	vː	2.2204460492503128E-16
dː	w	-0.0102770814539855
dː	x	-0.004809250995447635
dː	z	-0.006129908722691918
dː	zː	2.2204460492503128E-16
dː	æ	2.2204460492503128E-16
dː	ð	0.020712667770627604
dː	ŋ	2.2204460492503128E-16
dː	ɔ	-0.011647403142410247
dː	ɕ	2.2204460492503128E-16
dː	ɖ	2.2204460492503128E-16
dː	ə	2.2204460492503128E-16
dː	ɛ	-0.018109966710555644
dː	ɟ	2.2204460492503128E-16
dː	ɣ	-0.007935204314369202
dː	ɲ	-9.675380984094852E-4
dː	ɲː	-0.03420251045003472
dː	ɸ	-0.01383519243453439
dː	ʃ	-0.02567323832456875
dː	ʃː	-0.012974736150816913
dː	ʎ	2.2204460492503128E-16
dː	ʎː	-0.049955289799993995
dː	ʒ	-0.007754473870773248
dː	ʣ	-0.01607590379836022
dː	ʣː	-0.02561189542931867
dː	ʤ	-0.009553081518793251
dː	ʤː	-0.019892433509704897
dː	ʦ	-0.02102127982787648
dː	ʦː	-0.031557792088694685
dː	ʧ	-0.07295809844140355
dː	ʧː	-0.04098444651666618
dː	β	-0.002270996715181799
dː	θ	0.5251856447773455
dːʲ	#	2.2204460492503128E-16
dːʲ	-	-0.021366492444295372
dːʲ	_	-0.0010611084129854196
dːʲ	a	-0.001048571244761189
dːʲ	b	-0.0033967074726562454
dːʲ	bː	-0.002757317796601498
dːʲ	d	-0.015469117298061262
dːʲ	dʲ	2.2204460492503128E-16
dːʲ	dː	2.2204460492503128E-16
dːʲ	dːʲ	0.012416999445808301
dːʲ	e	-5.013210578943266E-4
dːʲ	ḙ	2.2204460492503128E-16
dːʲ	f	-0.0015142823469586062
dːʲ	fː	-0.002656990309126312
dːʲ	g	-0.015938104647975085
dːʲ	gʲ	-6.401748139249308E-4
dːʲ	gː	2.2204460492503128E-16
dːʲ	gːʲ	0.006179475631514791
dːʲ	h	-0.009938266231175422
dːʲ	i	-0.003913084215387937
dːʲ	i̞	2.2204460492503128E-16
dːʲ	j	-0.038198955989954486
dːʲ	k	-0.0134379294737635
dːʲ	kʲ	-0.012884317104128682
dːʲ	kː	-0.031108774827391935
dːʲ	kːʲ	-0.010637847656805064
dːʲ	l	-0.09961015686005505
dːʲ	lː	-0.06895482629058818
dːʲ	m	-0.009399822762771154
dːʲ	mː	-0.001987832314081097
dːʲ	n	-0.1098747797818283
dːʲ	nː	-0.0060026027884240605
dːʲ	o	-0.001813154786811855
dːʲ	õ	2.2204460492503128E-16
dːʲ	p	-0.01915422604849941
dːʲ	pː	-0.010592887051637526
dːʲ	r	-0.06269637698209042
dːʲ	rː	-0.0013464150684957554
dːʲ	s	-0.008221454758278408
dːʲ	sː	-0.014851286755600343
dːʲ	t	-0.053756985284138255
dːʲ	tʲ	2.2204460492503128E-16
dːʲ	tː	-0.03906549996186869
dːʲ	tːʲ	-7.024516543035569E-4
dːʲ	u	2.2204460492503128E-16
dːʲ	u̞	2.2204460492503128E-16
dːʲ	v	-0.0020545665332602843
dːʲ	vː	2.2204460492503128E-16
dːʲ	w	-0.002471213596037369
dːʲ	x	-0.00153889258369711
dːʲ	z	-0.003086437037258994
dːʲ	zː	2.2204460492503128E-16
dːʲ	æ	2.2204460492503128E-16
dːʲ	ð	-0.0024892169823734485
dːʲ	ŋ	2.2204460492503128E-16
dːʲ	ɔ	-0.0010546359748906452
dːʲ	ɕ	2.2204460492503128E-16
dːʲ	ɖ	2.2204460492503128E-16
dːʲ	ə	2.2204460492503128E-16
dːʲ	ɛ	-4.08903526137649E-4
dːʲ	ɟ	0.0012281476576991416
dːʲ	ɣ	-4.997896649877097E-4
dːʲ	ɲ	2.2204460492503128E-16
dːʲ	ɲː	-0.005282903174007209
dːʲ	ɸ	-0.007192252612162337
dːʲ	ʃ	-0.008168931463652255
dːʲ	ʃː	-0.009488817384492358
dːʲ	ʎ	0.0035326389889202025
dːʲ	ʎː	0.9223975281603143
dːʲ	ʒ	-0.007289250324889256
dːʲ	ʣ	-0.005359696281741754
dːʲ	ʣː	-0.014792040829636878
dːʲ	ʤ	2.2204460492503128E-16
dːʲ	ʤː	-0.007790338015227711
dːʲ	ʦ	-0.015858930028882633
dːʲ	ʦː	-0.0237428282686276
dːʲ	ʧ	-0.02279697319309752
dːʲ	ʧː	-0.030130492981338745
dːʲ	β	2.2204460492503128E-16
dːʲ	θ	-0.027093884244348807
e	#	2.2204460492503128E-16
e	-	-3.3548580046747807
e	_	-1.776116608083692
e	a	-4.803612370456557
e	b	-2.013156419721921
e	bː	-0.6005861922296049
e	d	-1.628867884522725
e	dʲ	-0.05774275828965051
e	dː	-0.019163817469057733
e	dːʲ	2.2204460492503128E-16
e	e	2.059883919579913
e	ḙ	2.2204460492503128E-16
e	f	-1.4136430042782446
e	fː	-0.027684558562304677
e	g	-3.115482995547056
e	gʲ	-0.7140773230818377
e	gː	-0.0019239387952122858
e	gːʲ	-0.010371958843192327
e	h	-0.45407669204648266
e	i	-3.3044909834670273
e	i̞	-0.0365926098307933
e	j	-1.1604675999600405
e	k	-2.004075670433472
e	kʲ	-1.013037904136258
e	kː	-2.0698911645523657
e	kːʲ	-0.42537906085778676
e	l	-2.475266290947573
e	lː	-1.120969548889215
e	m	-2.145120370178111
e	mː	-0.8306533724684108
e	n	-3.0965092761246433
e	nː	-0.6973181045310238
e	o	-4.337854572200402
e	õ	-0.25057441118964774
e	p	-2.246931126910839
e	pː	-1.2139794803278403
e	r	-3.1582277000309116
e	rː	-0.44260865937989485
